,formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B
4276,Y,Pr,33.01321288,35.23917573,88.90585,140.90765,3618.0,3563.0,41.0,29.0,3,3,190,203,4472.0,6640.0,1.21,1.2,1.22,1.13,6.2173,5.473,0.0,0.0,-6.464599775,-4.77382996,4.015150874,4.14761076,5.058773104,5.225662103,0.0,0.0,32.365,35.675,9800,9500,2600,3100,0.298,0.193,26.53,27.2,11.39,6.89,32.97,34.5,0,0,1,0,0,1,1,1,0,0,0,0,1799.0,1204.0,12,17,179,183,9,11,3,5,9,0,1,0,0,11,0,3,0,0,0,0,0,0,2,2,39,59,22.7,28.2,5,6,26.0,15.0,194,194,12.0,12.0,3.5339099999999997,3.70191
4277,Zr,Pr,23.26594327,35.23917573,91.22399999999999,140.90765,4682.0,3563.0,0.0,29.0,4,3,175,203,6511.0,6640.0,1.41,1.2,1.33,1.13,6.6339,5.473,0.0,0.0,-8.545958555,-4.77382996,3.593145393,4.14761076,4.527079516000001,5.225662103,0.0,0.0,23.195,35.675,3400,9500,2600,3100,0.278,0.193,25.36,27.2,21.0,6.89,23.29,34.5,0,0,1,0,0,1,1,1,0,0,0,0,2128.0,1204.0,44,17,158,183,8,11,4,5,8,0,2,0,0,11,0,3,0,0,0,0,0,0,2,2,40,59,17.9,28.2,5,6,33.0,15.0,194,194,12.0,12.0,3.1914700000000003,3.70191
4278,Ac,Pt,37.43308629999999,15.36046351,227.0,195.084,3473.0,4098.0,0.0,230.0,3,10,215,136,10070.0,21090.0,0.0,1.78,1.1,2.28,5.17,8.9588,0.0,0.0,-4.1050022980000005,-6.02850968,4.465163104,3.108612885,5.625752986,3.91660681,0.0,0.0,44.5125,15.02,0,5500,0,9100,0.12,0.133,27.2,25.86,12.0,22.175,37.45,15.1,0,0,0,1,1,0,1,1,0,0,0,0,1323.0,2041.4,14,63,0,139,9,2,3,24,9,1,1,9,0,0,0,14,0,0,0,0,0,1,2,1,89,78,32.1,6.5,7,6,0.0,61.0,225,225,12.0,12.0,3.99462,2.812
4279,Ag,Pt,17.07564795,15.36046351,107.8682,195.084,2435.0,4098.0,100.0,230.0,11,10,145,136,10490.0,21090.0,1.36,1.78,1.93,2.28,7.576230000000001,8.9588,0.0,0.0,-2.76539356,-6.02850968,3.1964805060000003,3.108612885,4.027313073999999,3.91660681,0.0,0.0,16.33,15.02,1200,5500,1400,9100,0.235,0.133,25.35,25.86,11.3,22.175,17.05,15.1,0,0,1,1,0,0,1,1,0,0,0,0,1234.93,2041.4,65,63,144,139,1,2,11,24,0,1,10,9,0,0,0,14,0,0,0,0,1,1,1,1,47,78,6.99,6.5,5,6,30.0,61.0,225,225,12.0,12.0,2.94195,2.812
4280,Al,Pt,16.59442452,15.36046351,26.9815386,195.084,2792.0,4098.0,76.0,230.0,13,10,121,136,2700.0,21090.0,1.39,1.78,1.61,2.28,5.985768,8.9588,0.0,0.0,-3.74542312,-6.02850968,3.2062378330000003,3.108612885,4.039606536,3.91660681,0.0,0.0,16.48,15.02,1600,5500,1000,9100,0.897,0.133,24.2,25.86,10.71,22.175,16.61,15.1,0,0,0,1,0,0,1,1,0,0,0,0,933.47,2041.4,73,63,141,139,5,2,3,24,0,1,0,9,0,0,0,14,5,0,1,0,0,1,2,1,13,78,6.8,6.5,3,6,26.0,61.0,225,225,12.0,12.0,2.85595,2.812
4281,Be,Pt,8.098176455,15.36046351,9.012182000000001,195.084,2743.0,4098.0,130.0,230.0,2,10,96,136,1848.0,21090.0,1.67,1.78,1.57,2.28,9.3227,8.9588,0.0,0.0,-3.755038695,-6.02850968,2.508239481,3.108612885,3.160183721,3.91660681,0.0,0.0,7.89,15.02,8000,5500,4000,9100,1.825,0.133,16.442999999999998,25.86,7.895,22.175,8.11,15.1,1,0,0,1,0,0,1,1,0,0,0,0,1560.0,2041.4,67,63,112,139,0,2,2,24,0,1,0,9,0,0,0,14,0,0,0,0,0,1,2,1,4,78,5.6,6.5,2,6,132.0,61.0,194,225,12.0,12.0,2.20087,2.812
4282,Br,Pt,42.52782532,15.36046351,79.904,195.084,332.0,4098.0,1.9,230.0,17,10,120,136,3120.0,21090.0,0.0,1.78,2.96,2.28,11.8138,8.9588,1.4569999999999999,0.0,-1.5830253380000001,-6.02850968,3.8921164439999996,3.108612885,4.9037594360000005,3.91660681,0.0,0.0,29.48,15.02,3300,5500,6900,9100,0.474,0.133,75.69,25.86,5.285,22.175,65.14,15.1,0,0,0,1,0,0,0,1,0,0,1,0,265.8,2041.4,95,63,0,139,1,2,17,24,0,1,10,9,0,0,0,14,1,0,5,0,0,1,2,1,35,78,3.05,6.5,4,6,0.0,61.0,64,225,1.0,12.0,2.38875,2.812
4283,Ca,Pt,42.9371873,15.36046351,40.078,195.084,1757.0,4098.0,17.0,230.0,2,10,176,136,1550.0,21090.0,0.91,1.78,1.0,2.28,6.11316,8.9588,0.0,0.0,-1.948329565,-6.02850968,4.2272603239999995,3.108612885,5.3260142660000005,3.91660681,0.0,0.0,37.77,15.02,3900,5500,1500,9100,0.647,0.133,25.929000000000002,25.86,8.54,22.175,44.19,15.1,1,0,0,1,0,0,1,1,0,0,0,0,1115.0,2041.4,7,63,201,139,0,2,2,24,0,1,0,9,0,0,0,14,0,0,0,0,0,1,2,1,20,78,25.73333333,6.5,4,6,7.4,61.0,225,225,12.0,12.0,3.89661,2.812
4284,Cd,Pt,21.58002546,15.36046351,112.411,195.084,1040.0,4098.0,42.0,230.0,12,10,144,136,8650.0,21090.0,1.24,1.78,1.69,2.28,8.99382,8.9588,0.0,0.0,-0.812174225,-6.02850968,3.3909215710000002,3.108612885,4.272293466,3.91660681,0.0,0.0,19.495,15.02,1700,5500,1300,9100,0.231,0.133,26.02,25.86,6.21,22.175,21.59,15.1,0,0,1,1,0,0,1,1,0,0,0,0,594.22,2041.4,70,63,157,139,0,2,12,24,0,1,10,9,0,0,0,14,0,0,0,0,0,1,2,1,48,78,7.32,6.5,5,6,19.0,61.0,194,225,6.0,12.0,3.00785,2.812
4285,Co,Pt,10.99586068,15.36046351,58.933195,195.084,3200.0,4098.0,180.0,230.0,9,10,126,136,8900.0,21090.0,1.75,1.78,1.88,2.28,7.881010000000001,8.9588,0.0,0.0,-7.080389145,-6.02850968,2.7364067480000003,3.108612885,3.447656463,3.91660681,1.5484712,0.0,10.245,15.02,3100,5500,2700,9100,0.42100000000000004,0.133,24.81,25.86,16.2,22.175,11.12,15.1,0,0,1,1,0,0,1,1,0,0,0,0,1768.0,2041.4,58,63,125,139,3,2,9,24,3,1,7,9,0,0,0,14,0,0,0,0,0,1,2,1,27,78,7.5,6.5,4,6,75.0,61.0,194,225,12.0,12.0,2.4802400000000002,2.812
4286,Cu,Pt,11.82994193,15.36046351,63.54600000000001,195.084,3200.0,4098.0,140.0,230.0,11,10,132,136,8920.0,21090.0,1.47,1.78,1.9,2.28,7.726380000000001,8.9588,0.0,0.0,-3.68065482,-6.02850968,2.807970487,3.108612885,3.5378211239999997,3.91660681,0.0,0.0,11.07,15.02,1600,5500,1500,9100,0.385,0.133,24.44,25.86,13.6,22.175,11.81,15.1,0,0,1,1,0,0,1,1,0,0,0,0,1357.77,2041.4,64,63,126,139,1,2,11,24,0,1,10,9,0,0,0,14,0,0,0,0,1,1,1,1,29,78,6.15,6.5,4,6,48.0,61.0,225,225,12.0,12.0,2.5571900000000003,2.812
4287,Dy,Pt,31.55699985,15.36046351,162.5,195.084,2840.0,4098.0,41.0,230.0,3,10,192,136,8551.0,21090.0,1.22,1.78,1.22,2.28,5.9389,8.9588,0.0,0.0,-4.601554453,-6.02850968,3.9680792780000003,3.108612885,4.99946661,3.91660681,0.0,0.0,31.24,15.02,9500,5500,3100,9100,0.17300000000000001,0.133,28.16,25.86,11.35,22.175,31.6,15.1,0,0,0,1,1,0,1,1,0,0,0,0,1685.0,2041.4,31,63,175,139,4,2,12,24,0,1,0,9,4,0,10,14,0,0,0,0,0,1,2,1,66,78,24.5,6.5,6,6,25.0,61.0,194,225,12.0,12.0,3.52006,2.812
4288,Er,Pt,30.63606837,15.36046351,167.25900000000001,195.084,3141.0,4098.0,44.0,230.0,3,10,189,136,9066.0,21090.0,1.23,1.78,1.24,2.28,6.1077,8.9588,0.0,0.0,-4.563633745,-6.02850968,3.940150647,3.108612885,4.964278739,3.91660681,0.0,0.0,30.585,15.02,9500,5500,3100,9100,0.168,0.133,28.12,25.86,19.9,22.175,30.67,15.1,0,0,0,1,1,0,1,1,0,0,0,0,1770.0,2041.4,35,63,175,139,2,2,14,24,0,1,0,9,2,0,12,14,0,0,0,0,0,1,2,1,68,78,22.7,6.5,6,6,28.0,61.0,194,225,12.0,12.0,3.46096,2.812
4289,Fe,Pt,11.77736497,15.36046351,55.845,195.084,3134.0,4098.0,170.0,230.0,8,10,132,136,7874.0,21090.0,1.77,1.78,1.83,2.28,7.9024,8.9588,0.0,0.0,-8.28548436,-6.02850968,2.7789233789999996,3.108612885,3.501224062,3.91660681,2.1106627999999996,0.0,10.73,15.02,2400,5500,1400,9100,0.449,0.133,25.1,25.86,13.81,22.175,11.78,15.1,0,0,1,1,0,0,1,1,0,0,0,0,1811.0,2041.4,55,63,125,139,4,2,8,24,4,1,6,9,0,0,0,14,0,0,0,0,0,1,2,1,26,78,8.4,6.5,4,6,82.0,61.0,229,225,8.0,12.0,2.46654,2.812
4290,Gd,Pt,33.04972431,15.36046351,157.25,195.084,3523.0,4098.0,38.0,230.0,3,10,196,136,7901.0,21090.0,1.21,1.78,1.2,2.28,6.1498,8.9588,0.0,0.0,-4.65442131,-6.02850968,4.002082249,3.108612885,5.0423076689999995,3.91660681,0.0,0.0,32.05,15.02,9500,5500,3100,9100,0.235,0.133,37.03,25.86,9.67,22.175,32.98,15.1,0,0,0,1,1,0,1,1,0,0,0,0,1586.0,2041.4,27,63,176,139,16,2,10,24,9,1,1,9,7,0,7,14,0,0,0,0,0,1,2,1,64,78,23.5,6.5,6,6,22.0,61.0,194,225,12.0,12.0,3.58601,2.812
4291,He,Pt,37236.035560000004,15.36046351,4.0026019999999995,195.084,4.07,4098.0,0.0,230.0,18,10,28,136,0.1785,21090.0,0.0,1.78,0.0,2.28,24.587387,8.9588,18.098,0.0,0.0011354000000000002,-6.02850968,2.908733088,3.108612885,3.6647740460000002,3.91660681,0.0,0.0,12.305,15.02,3200,5500,3900,9100,5.13,0.133,20.785999999999998,25.86,0.0,22.175,19.08,15.1,0,0,0,1,0,0,0,1,0,0,1,0,0.0,2041.4,98,63,0,139,0,2,2,24,0,1,0,9,0,0,0,14,0,0,0,0,0,1,2,1,2,78,0.2050522,6.5,1,6,0.0,61.0,225,225,8.0,12.0,2.73717,2.812
4292,I,Pt,42.65885747,15.36046351,126.90446999999999,195.084,457.3,4098.0,7.7,230.0,17,10,139,136,4940.0,21090.0,0.0,1.78,2.66,2.28,10.451260000000001,8.9588,1.062,0.0,-1.505402418,-6.02850968,4.414518159,3.108612885,5.5619443539999995,3.91660681,0.0,0.0,43.015,15.02,4900,5500,4800,9100,0.214,0.133,54.43,25.86,7.76,22.175,42.51,15.1,0,0,0,1,0,0,0,1,0,0,1,0,386.85,2041.4,96,63,0,139,1,2,17,24,0,1,10,9,0,0,0,14,1,0,5,0,0,1,2,1,53,78,5.025,6.5,5,6,0.0,61.0,64,225,1.0,12.0,2.81108,2.812
4293,Nb,Pt,18.00213298,15.36046351,92.90638,195.084,5017.0,4098.0,170.0,230.0,5,10,164,136,8570.0,21090.0,1.64,1.78,1.6,2.28,6.75885,8.9588,0.0,0.0,-10.09332153,-6.02850968,3.312897187,3.108612885,4.173988903,3.91660681,0.0,0.0,18.18,15.02,8500,5500,8800,9100,0.265,0.133,24.6,25.86,30.0,22.175,18.15,15.1,0,0,1,1,0,0,1,1,0,0,0,0,2750.0,2041.4,47,63,143,139,7,2,5,24,6,1,4,9,0,0,0,14,0,0,0,0,1,1,1,1,41,78,15.7,6.5,5,6,38.0,61.0,229,225,8.0,12.0,2.87565,2.812
4294,Nd,Pt,34.16905488,15.36046351,144.24200000000002,195.084,3373.0,4098.0,32.0,230.0,3,10,201,136,7010.0,21090.0,1.2,1.78,1.14,2.28,5.525,8.9588,0.0,0.0,-4.76235134,-6.02850968,4.1138142,3.108612885,5.183081107,3.91660681,0.0,0.0,34.81,15.02,9500,5500,3100,9100,0.19,0.133,27.45,25.86,7.14,22.175,34.2,15.1,0,0,0,1,1,0,1,1,0,0,0,0,1294.0,2041.4,19,63,182,139,10,2,6,24,0,1,0,9,10,0,4,14,0,0,0,0,0,1,2,1,60,78,31.4,6.5,6,6,16.0,61.0,194,225,12.0,12.0,3.6671,2.812
4295,Os,Pt,13.98369767,15.36046351,190.23,195.084,5285.0,4098.0,0.0,230.0,8,10,144,136,22590.0,21090.0,1.85,1.78,2.2,2.28,8.43823,8.9588,0.0,0.0,-11.22070399,-6.02850968,3.0430820539999996,3.108612885,3.834043137,3.91660681,0.0,0.0,14.09,15.02,5500,5500,9100,9100,0.13,0.133,24.7,25.86,57.85,22.175,13.8,15.1,0,0,1,1,0,0,1,1,0,0,0,0,3306.0,2041.4,57,63,135,139,4,2,22,24,4,1,6,9,0,0,14,14,0,0,0,0,0,1,2,1,76,78,8.5,6.5,6,6,222.0,61.0,194,225,12.0,12.0,2.69382,2.812
4296,P,Pt,28.21412182,15.36046351,30.973762,195.084,553.5,4098.0,11.0,230.0,15,10,107,136,1823.0,21090.0,1.65,1.78,2.19,2.28,10.48669,8.9588,1.625,0.0,-5.400509043,-6.02850968,3.560590636,3.108612885,4.486063093,3.91660681,0.0,0.0,22.5702381,15.02,2000,5500,5100,9100,0.769,0.133,23.824,25.86,18.54,22.175,18.99,15.1,0,0,0,1,0,0,0,1,0,0,1,0,317.3,2041.4,83,63,102,139,3,2,5,24,0,1,0,9,0,0,0,14,3,0,3,0,0,1,2,1,15,78,3.63,6.5,3,6,0.0,61.0,2,225,3.0,12.0,2.2137700000000002,2.812
4297,Pa,Pt,24.96116063,15.36046351,231.03586,195.084,4273.0,4098.0,0.0,230.0,3,10,200,136,15370.0,21090.0,0.0,1.78,1.5,2.28,5.89,8.9588,0.0,0.0,-9.49741247,-6.02850968,3.692852039,3.108612885,4.652702018,3.91660681,0.0,0.0,25.18,15.02,0,5500,0,9100,0.0,0.133,0.0,25.86,12.34,22.175,24.94,15.1,0,0,0,1,1,0,1,1,0,0,0,0,1845.0,2041.4,18,63,165,139,21,2,5,24,9,1,1,9,12,0,2,14,0,0,0,0,0,1,2,1,91,78,25.4,6.5,7,6,0.0,61.0,139,225,12.0,12.0,3.29125,2.812
4298,Pb,Pt,30.34142301,15.36046351,207.2,195.084,2022.0,4098.0,46.0,230.0,14,10,146,136,11340.0,21090.0,1.15,1.78,2.33,2.28,7.4166300000000005,8.9588,0.0,0.0,-3.62902961,-6.02850968,3.830865877,3.108612885,4.826588558,3.91660681,0.0,0.0,28.11,15.02,2700,5500,1800,9100,0.13,0.133,24.7,25.86,4.774,22.175,30.32,15.1,0,0,0,1,0,0,1,1,0,0,0,0,600.61,2041.4,81,63,174,139,4,2,28,24,0,1,10,9,0,0,14,14,4,0,2,0,0,1,2,1,82,78,6.995,6.5,6,6,5.6,61.0,225,225,12.0,12.0,3.5745400000000003,2.812
4299,Pd,Pt,14.69838627,15.36046351,106.42,195.084,3236.0,4098.0,180.0,230.0,10,10,139,136,12023.0,21090.0,1.67,1.78,2.2,2.28,8.3369,8.9588,0.0,0.0,-5.13777457,-6.02850968,3.0659471110000003,3.108612885,3.8628513030000002,3.91660681,0.0,0.0,14.41,15.02,3200,5500,8000,9100,0.244,0.133,25.98,25.86,16.74,22.175,14.72,15.1,0,0,1,1,0,0,1,1,0,0,0,0,1828.05,2041.4,62,63,142,139,0,2,10,24,0,1,10,9,0,0,0,14,0,0,0,0,0,1,0,1,46,78,4.8,6.5,5,6,44.0,61.0,225,225,12.0,12.0,2.79543,2.812
4300,Pm,Pt,33.14754856,15.36046351,145.0,195.084,3273.0,4098.0,33.0,230.0,3,10,199,136,7264.0,21090.0,1.21,1.78,1.155,2.28,5.582000000000001,8.9588,0.0,0.0,-4.744621343,-6.02850968,4.075342789,3.108612885,5.134610166,3.91660681,0.0,0.0,33.8425,15.02,9500,5500,3100,9100,0.0,0.133,0.0,25.86,0.0,22.175,33.67,15.1,0,0,0,1,1,0,1,1,0,0,0,0,1373.0,2041.4,21,63,185,139,9,2,7,24,0,1,0,9,9,0,5,14,0,0,0,0,0,1,2,1,61,78,30.1,6.5,6,6,18.0,61.0,194,225,12.0,12.0,3.6390800000000003,2.812
4301,Rb,Pt,92.64095185,15.36046351,85.4678,195.084,961.0,4098.0,2.5,230.0,1,10,220,136,1532.0,21090.0,0.6,1.78,0.82,2.28,4.177128,8.9588,0.0,0.0,-0.963335025,-6.02850968,5.661284779,3.108612885,7.132771862,3.91660681,0.0,0.0,90.7225,15.02,6000,5500,6000,9100,0.363,0.133,31.06,25.86,2.19,22.175,93.09,15.1,1,0,0,1,0,0,1,1,0,0,0,0,312.46,2041.4,4,63,244,139,1,2,1,24,0,1,0,9,0,0,0,14,0,0,0,0,1,1,1,1,37,78,47.27,6.5,5,6,0.0,61.0,229,225,8.0,12.0,4.89764,2.812
4302,Re,Pt,14.71033423,15.36046351,186.207,195.084,5869.0,4098.0,370.0,230.0,7,10,151,136,21020.0,21090.0,1.85,1.78,1.9,2.28,7.83352,8.9588,0.0,0.0,-12.41702777,-6.02850968,3.083225384,3.108612885,3.884620563,3.91660681,0.0,0.0,14.655,15.02,3300,5500,3300,9100,0.13699999999999998,0.133,25.48,25.86,34.08,22.175,14.71,15.1,0,0,1,1,0,0,1,1,0,0,0,0,3459.0,2041.4,54,63,137,139,5,2,21,24,5,1,5,9,0,0,14,14,0,0,0,0,0,1,2,1,75,78,9.7,6.5,6,6,178.0,61.0,194,225,12.0,12.0,2.7629900000000003,2.812
4303,Rh,Pt,13.72550981,15.36046351,102.9055,195.084,3968.0,4098.0,380.0,230.0,9,10,142,136,12450.0,21090.0,1.76,1.78,2.28,2.28,7.4589,8.9588,0.0,0.0,-7.25364552,-6.02850968,3.010334727,3.108612885,3.79278409,3.91660681,0.0,0.0,13.64,15.02,3200,5500,8000,9100,0.243,0.133,24.98,25.86,26.59,22.175,11.58,15.1,0,0,1,1,0,0,1,1,0,0,0,0,2237.0,2041.4,59,63,132,139,3,2,9,24,2,1,8,9,0,0,0,14,0,0,0,0,1,1,1,1,45,78,8.6,6.5,5,6,150.0,61.0,225,225,12.0,12.0,2.72142,2.812
4304,Ru,Pt,13.56787441,15.36046351,101.07,195.084,4423.0,4098.0,220.0,230.0,8,10,146,136,12370.0,21090.0,1.83,1.78,2.2,2.28,7.3605,8.9588,0.0,0.0,-9.19463357,-6.02850968,3.000740558,3.108612885,3.780696194,3.91660681,0.0,0.0,13.51,15.02,3200,5500,8000,9100,0.23800000000000002,0.133,24.06,25.86,38.59,22.175,14.03,15.1,0,0,1,1,0,0,1,1,0,0,0,0,2607.0,2041.4,56,63,134,139,4,2,8,24,3,1,7,9,0,0,0,14,0,0,0,0,1,1,1,1,44,78,9.6,6.5,5,6,173.0,61.0,194,225,12.0,12.0,2.66567,2.812
4305,S,Pt,27.16654579,15.36046351,32.065,195.084,717.72,4098.0,7.7,230.0,16,10,105,136,1960.0,21090.0,0.0,1.78,2.58,2.28,10.36001,8.9588,2.202,0.0,-4.0972167189999995,-6.02850968,3.722284555,3.108612885,4.689784663999999,3.91660681,0.0,0.0,25.786875,15.02,700,5500,1000,9100,0.708,0.133,22.7,25.86,1.7209999999999999,22.175,25.76,15.1,0,0,0,1,0,0,0,1,0,0,1,0,388.36,2041.4,88,63,103,139,2,2,6,24,0,1,0,9,0,0,0,14,2,0,4,0,0,1,2,1,16,78,2.9,6.5,3,6,0.0,61.0,70,225,2.0,12.0,2.06242,2.812
4306,Sc,Pt,25.00931092,15.36046351,44.955912,195.084,3103.0,4098.0,57.0,230.0,3,10,170,136,2985.0,21090.0,1.27,1.78,1.36,2.28,6.561489999999999,8.9588,0.0,0.0,-6.28551309,-6.02850968,3.5428740210000003,3.108612885,4.463741557,3.91660681,6.35e-06,0.0,22.235,15.02,5500,5500,4500,9100,0.568,0.133,25.52,25.86,14.1,22.175,24.96,15.1,0,0,1,1,0,0,1,1,0,0,0,0,1814.0,2041.4,11,63,162,139,9,2,3,24,9,1,1,9,0,0,0,14,0,0,0,0,0,1,2,1,21,78,17.8,6.5,4,6,29.0,61.0,194,225,12.0,12.0,3.21375,2.812
4307,Se,Pt,27.20880463,15.36046351,78.96,195.084,958.0,4098.0,8.3,230.0,16,10,120,136,4819.0,21090.0,0.0,1.78,2.55,2.28,9.75239,8.9588,0.799,0.0,-3.47079191,-6.02850968,3.7286790069999998,3.108612885,4.697841169,3.91660681,0.0,0.0,25.92,15.02,2200,5500,6000,9100,0.321,0.133,25.363000000000003,25.86,6.69,22.175,29.81,15.1,0,0,0,1,0,0,0,1,0,0,1,0,494.0,2041.4,89,63,118,139,2,2,16,24,0,1,10,9,0,0,0,14,2,0,4,0,0,1,2,1,34,78,3.77,6.5,4,6,3.7,61.0,14,225,2.0,12.0,2.364,2.812
4308,Si,Pt,20.01637772,15.36046351,28.0855,195.084,3173.0,4098.0,100.0,230.0,14,10,111,136,2330.0,21090.0,1.5,1.78,1.9,2.28,8.15168,8.9588,0.773,0.0,-5.424918005,-6.02850968,3.4448498389999997,3.108612885,4.340238825,3.91660681,0.0,0.0,20.44,15.02,4700,5500,1000,9100,0.7120000000000001,0.133,19.99,25.86,50.21,22.175,20.02,15.1,0,0,0,1,0,0,0,1,1,0,0,0,1687.0,2041.4,78,63,110,139,4,2,4,24,0,1,0,9,0,0,0,14,4,0,2,0,0,1,2,1,14,78,5.53,6.5,3,6,0.0,61.0,227,225,4.0,12.0,2.36803,2.812
4309,Sr,Pt,55.32313078,15.36046351,87.62,195.084,1655.0,4098.0,0.0,230.0,2,10,195,136,2630.0,21090.0,0.84,1.78,0.95,2.28,5.69485,8.9588,0.0,0.0,-1.6828136000000002,-6.02850968,4.768954732,3.108612885,6.008506453,3.91660681,0.0,0.0,54.23,15.02,4200,5500,3000,9100,0.306,0.133,26.79,25.86,7.43,22.175,56.08,15.1,1,0,0,1,0,0,1,1,0,0,0,0,1050.0,2041.4,8,63,212,139,0,2,2,24,0,1,0,9,0,0,0,14,0,0,0,0,0,1,2,1,38,78,25.55,6.5,5,6,6.1,61.0,225,225,12.0,12.0,4.26546,2.812
4310,Ta,Pt,18.04672956,15.36046351,180.94788,195.084,5731.0,4098.0,200.0,230.0,5,10,170,136,16650.0,21090.0,1.63,1.78,1.5,2.28,7.54957,8.9588,0.0,0.0,-11.85139954,-6.02850968,3.309248619,3.108612885,4.169391995,3.91660681,0.0,0.0,18.12,15.02,2300,5500,4800,9100,0.14,0.133,25.36,25.86,36.57,22.175,17.65,15.1,0,0,1,1,0,0,1,1,0,0,0,0,3290.0,2041.4,48,63,145,139,7,2,19,24,7,1,3,9,0,0,14,14,0,0,0,0,0,1,2,1,73,78,13.1,6.5,6,6,69.0,61.0,229,225,8.0,12.0,2.8727,2.812
4311,Th,Pt,32.86568321,15.36046351,232.03806,195.084,5093.0,4098.0,54.0,230.0,3,10,206,136,11724.0,21090.0,1.28,1.78,1.3,2.28,6.3067,8.9588,0.0,0.0,-7.41254306,-6.02850968,4.015357627,3.108612885,5.059033597,3.91660681,0.0,0.0,32.37,15.02,0,5500,0,9100,0.11800000000000001,0.133,27.32,25.86,13.81,22.175,32.86,15.1,0,0,0,1,1,0,1,1,0,0,0,0,2023.0,2041.4,16,63,178,139,8,2,4,24,8,1,2,9,0,0,0,14,0,0,0,0,0,1,2,1,90,78,32.1,6.5,7,6,31.0,61.0,225,225,12.0,12.0,3.5605900000000004,2.812
4312,W,Pt,15.85873442,15.36046351,183.84,195.084,5828.0,4098.0,310.0,230.0,6,10,162,136,19250.0,21090.0,1.81,1.78,2.36,2.28,7.8640300000000005,8.9588,0.0,0.0,-12.95880062,-6.02850968,3.1781057510000004,3.108612885,4.004162334,3.91660681,0.0,0.0,16.05,15.02,7000,5500,4300,9100,0.132,0.133,24.27,25.86,52.31,22.175,15.85,15.1,0,0,1,1,0,0,1,1,0,0,0,0,3695.0,2041.4,51,63,135,139,6,2,20,24,6,1,4,9,0,0,14,14,0,0,0,0,0,1,2,1,74,78,11.1,6.5,6,6,161.0,61.0,229,225,8.0,12.0,2.76038,2.812
